"clade","thrs","repeat","phylosig","stat","intercept","chromnum.1n","median.trans","rep.prop","chromnum.1n:median.trans","chromnum.1n:rep.prop","median.trans:rep.prop","chromnum.1n:median.trans:rep.prop","R2"
"Mammalia",0.6,"sine","FALSE","p",0.160652606702187,0.12204560881264,0.370530108038484,0.0206994288261694,0.134647487840288,NA,0.027501818448026,NA,0.420339880611283
"Mammalia",0.6,"sine","FALSE","beta",1.40206668765431,-0.0460446534722132,-1.13086596066431,21.5624857764885,0.0570888684872115,NA,-24.8208830859646,NA,0.420339880611283
"Mammalia",0.6,"ltr","TRUE","p",0.079121179165649,0.0145404827056694,0.0106153385181705,NA,0.00927243853069365,NA,NA,NA,0.211644078613903
"Mammalia",0.6,"ltr","TRUE","beta",-1.66558056758913,0.103690305348615,3.43573579231173,NA,-0.158185304013592,NA,NA,NA,0.211644078613903
"Mammalia",0.6,"dna","FALSE","p",0.233276345941744,0.0392667009404811,0.0638867299732811,0.00807970711162992,0.0220784847224662,0.0122893345706111,0.0815116112560432,NA,0.370829927799319
"Mammalia",0.6,"dna","FALSE","beta",-2.26753139933026,0.178958779835574,5.34983409699033,-111.956604043236,-0.300087017598221,1.36697633919773,99.4121647350601,NA,0.370829927799319
"Mammalia",0.6,"rc","FALSE","p",0.0505269804884842,0.0300854970917364,0.0255061933227706,0.000121700212688285,0.0233353365172904,0.00064469731362791,NA,NA,0.427044087974625
"Mammalia",0.6,"rc","FALSE","beta",-7.55226594235108,0.348510864869615,16.34476107135,-17289.6031050561,-0.688151762859174,611.975527864851,NA,NA,0.427044087974625
"Actinopterygii",0.6,"total","FALSE","p",0.0311712703876793,0.0114787430537921,0.0249349499424134,0.0581927555567397,0.0135517656654762,0.130116741688119,0.134473076088025,NA,0.335595769960561
"Actinopterygii",0.6,"total","FALSE","beta",-11.456694713645,0.559392041460674,14.8699131240621,-10.0871685618396,-0.685689980050075,0.0991949628112718,9.23415190937519,NA,0.335595769960561
"Actinopterygii",0.6,"line","FALSE","p",0.102283165961075,0.0728101786609176,0.0697850164212784,NA,0.0830360353506519,NA,NA,NA,0.15406592620085
"Actinopterygii",0.6,"line","FALSE","beta",-4.81371584602626,0.1937984244331,5.9889102905792,NA,-0.208988417744,NA,NA,NA,0.15406592620085
"Actinopterygii",0.6,"sine","FALSE","p",0.0827627487052938,0.0741148152633607,0.074521318413898,0.170890572800104,0.0753083883688257,0.158294478180673,0.181369291016392,0.163829866791349,0.26629826900101
"Actinopterygii",0.6,"sine","FALSE","beta",-19.0109096280658,0.797230117970876,21.6552892996363,1593.97771729079,-0.877339366482165,-66.475945049221,-1744.54781495066,73.4454590188446,0.26629826900101
"Actinopterygii",0.6,"ltr","FALSE","p",0.102123033464118,0.0754646602201602,0.0944127522464432,0.163496824818094,0.0827837758901357,0.118784400300723,0.169448012363337,0.12401196778588,0.190874701410587
"Actinopterygii",0.6,"ltr","FALSE","beta",-13.9255414444053,0.644793217201771,17.3928986948445,471.895596428694,-0.77041696327123,-22.2493658640546,-567.83162252195,26.9334150920802,0.190874701410587
"Actinopterygii",0.6,"dna","FALSE","p",0.154164546467466,0.114874192193177,0.0971774059861262,NA,0.134006349429913,NA,NA,NA,0.150030589178285
"Actinopterygii",0.6,"dna","FALSE","beta",-3.2354056913396,0.134637225540339,4.30220068723832,NA,-0.145472261057618,NA,NA,NA,0.150030589178285
"Actinopterygii",0.6,"rc","FALSE","p",6.37391018068453e-06,0.0477285298196769,NA,0.14931339021312,NA,NA,NA,NA,0.122008720775628
"Actinopterygii",0.6,"rc","FALSE","beta",0.545619890976582,0.00822686272112266,NA,-8.61858579233794,NA,NA,NA,NA,0.122008720775628
"Sauria",0.6,"total","FALSE","p",0.0630536851601157,0.0284858374843732,0.0456552741048711,0.0271511663713629,0.0478804890825496,0.100139871020765,0.0390407196835265,NA,0.341282578881377
"Sauria",0.6,"total","FALSE","beta",-5.19859543738243,0.146263355244034,6.65696380808498,14.7541278424831,-0.158092943127681,-0.0771369546539468,-15.2932574110753,NA,0.341282578881377
"Sauria",0.6,"line","FALSE","p",0.0358332174374556,0.064804744278398,0.0249285503019183,0.00730011509038576,0.164154817281173,0.162042048673887,0.0115429457452018,NA,0.444760287601782
"Sauria",0.6,"line","FALSE","beta",-3.31994293295744,0.0805333317162282,4.55459797475798,33.8133281318855,-0.0813912129671519,-0.141852467463152,-36.3877568251923,NA,0.444760287601782
"Sauria",0.6,"sine","FALSE","p",4.3665987399875e-05,0.0532862416493176,NA,0.0764344487134895,NA,0.112396551024286,NA,NA,0.184206996842159
"Sauria",0.6,"sine","FALSE","beta",0.621480369307726,0.00704276178472932,NA,33.6411276428429,NA,-1.43883975306135,NA,NA,0.184206996842159
"Sauria",0.6,"ltr","FALSE","p",0.000546664326307036,0.00128701470615042,0.00484840478525652,0.0110019312734498,NA,0.0214855717162891,0.00429402542359545,NA,0.415338187012633
"Sauria",0.6,"ltr","FALSE","beta",2.21519785047188,0.0171528525719756,-2.31370666637491,-85.0914432135878,NA,-0.438633736520469,117.905329741355,NA,0.415338187012633
"Sauria",0.6,"dna","FALSE","p",4.20959086575153e-09,0.163830170745768,NA,NA,NA,NA,NA,NA,0.0657402344998096
"Sauria",0.6,"dna","FALSE","beta",0.737436548087478,0.00379685499030078,NA,NA,NA,NA,NA,NA,0.0657402344998096
"Sauria",0.6,"rc","FALSE","p",0.314856352619543,0.0265154571158348,0.0326055642441785,NA,0.0429123239608291,NA,NA,NA,0.214560787550662
"Sauria",0.6,"rc","FALSE","beta",-0.631721700139298,0.0557713009921499,2.00463252574684,NA,-0.0796764153642359,NA,NA,NA,0.214560787550662
"Total",0.61,"total","TRUE","p",0.129522471470679,0.0350723846811975,0.0976264720443049,0.0400894582100721,0.0688225467263186,0.00529592566724357,0.0637773882631308,0.0142059814257819,0.330251055622151
"Total",0.61,"total","TRUE","beta",-3.31743671403474,0.149737601622462,4.40458459129729,11.318829172093,-0.16309869608024,-0.513809832168392,-12.3173760372927,0.561839088411347,0.330251055622151
"Total",0.61,"line","TRUE","p",0.0108717530332988,0.000677074858929649,0.00276622985230943,0.000127453814845536,0.0067557016208817,3.17396699055815e-06,NA,NA,0.337274618679112
"Total",0.61,"line","TRUE","beta",-1.95281524302289,0.0868007641626989,2.65832114178508,3.90957444980471,-0.0829143086991719,-0.165596679378807,NA,NA,0.337274618679112
"Total",0.61,"sine","TRUE","p",0.00238960415038946,0.0307736693479852,0.318370045140564,0.0114124227520279,NA,0.0579911434627846,0.0181511094016737,NA,0.291736878945224
"Total",0.61,"sine","TRUE","beta",0.717151442134345,0.00726681107859232,-0.214408881973528,15.5678138815785,NA,-0.141807795358107,-15.9570091709417,NA,0.291736878945224
"Total",0.61,"ltr","TRUE","p",0.106160668705607,0.00731797796109199,0.499151807206795,0.139047150303503,NA,0.0971332674074956,0.040140393028785,NA,0.266988246061745
"Total",0.61,"ltr","TRUE","beta",0.707902959589856,0.012352747008268,-0.337895577083728,-19.6408643771037,NA,-0.239440761111299,31.3890599529675,NA,0.266988246061745
"Total",0.61,"dna","TRUE","p",0.000453274266607298,0.0344018442873846,0.353705342309078,4.86292368721583e-07,NA,NA,4.50548387249108e-07,NA,0.28138199505779
"Total",0.61,"dna","TRUE","beta",0.819520737849013,0.00534940597747111,-0.247244345569756,-36.0041630921412,NA,NA,40.2353393555548,NA,0.28138199505779
"Total",0.61,"rc","TRUE","p",0.61041017023068,0.61526997492317,0.377069782519626,0.00229555731044881,0.946994683049139,0.00454767326895778,0.00258459267786651,0.00492993481949136,0.209834892075326
"Total",0.61,"rc","TRUE","beta",0.192793205614945,0.00780361641555153,0.520786058627235,-1645.06475824385,-0.00165427739625414,57.2190020386582,1858.08355157925,-66.2743008719606,0.209834892075326
"Mammalia",0.61,"total","TRUE","p",0.413325987875682,0.0388659650086155,NA,0.027098154237459,NA,0.0147136937571795,NA,NA,0.200388593106114
"Mammalia",0.61,"total","TRUE","beta",-0.456910647175269,0.0457816724618919,NA,3.30262731886671,NA,-0.144748239560632,NA,NA,0.200388593106114
"Mammalia",0.61,"line","FALSE","p",0.857290361918508,0.0623294643359323,NA,0.037281262367091,NA,0.024672461651033,NA,NA,0.132609617985538
"Mammalia",0.61,"line","FALSE","beta",-0.0669387902663349,0.0268949621864134,NA,3.89041295483298,NA,-0.160251949303782,NA,NA,0.132609617985538
"Mammalia",0.61,"sine","FALSE","p",0.160652606702187,0.12204560881264,0.370530108038484,0.0206994288261694,0.134647487840288,NA,0.027501818448026,NA,0.420339880611283
"Mammalia",0.61,"sine","FALSE","beta",1.40206668765431,-0.0460446534722132,-1.13086596066431,21.5624857764885,0.0570888684872115,NA,-24.8208830859646,NA,0.420339880611283
"Mammalia",0.61,"ltr","TRUE","p",0.079121179165649,0.0145404827056694,0.0106153385181705,NA,0.00927243853069365,NA,NA,NA,0.211644078613903
"Mammalia",0.61,"ltr","TRUE","beta",-1.66558056758913,0.103690305348615,3.43573579231173,NA,-0.158185304013592,NA,NA,NA,0.211644078613903
"Mammalia",0.61,"dna","FALSE","p",0.233276345941744,0.0392667009404811,0.0638867299732811,0.00807970711162992,0.0220784847224662,0.0122893345706111,0.0815116112560432,NA,0.370829927799319
"Mammalia",0.61,"dna","FALSE","beta",-2.26753139933026,0.178958779835574,5.34983409699033,-111.956604043236,-0.300087017598221,1.36697633919773,99.4121647350601,NA,0.370829927799319
"Mammalia",0.61,"rc","FALSE","p",0.0505269804884842,0.0300854970917364,0.0255061933227706,0.000121700212688285,0.0233353365172904,0.00064469731362791,NA,NA,0.427044087974625
"Mammalia",0.61,"rc","FALSE","beta",-7.55226594235108,0.348510864869615,16.34476107135,-17289.6031050561,-0.688151762859174,611.975527864851,NA,NA,0.427044087974625
"Actinopterygii",0.61,"total","FALSE","p",0.0311712703876793,0.0114787430537921,0.0249349499424134,0.0581927555567397,0.0135517656654762,0.130116741688119,0.134473076088025,NA,0.335595769960561
"Actinopterygii",0.61,"total","FALSE","beta",-11.456694713645,0.559392041460674,14.8699131240621,-10.0871685618396,-0.685689980050075,0.0991949628112718,9.23415190937519,NA,0.335595769960561
"Actinopterygii",0.61,"line","FALSE","p",0.102283165961075,0.0728101786609176,0.0697850164212784,NA,0.0830360353506519,NA,NA,NA,0.15406592620085
"Actinopterygii",0.61,"line","FALSE","beta",-4.81371584602626,0.1937984244331,5.9889102905792,NA,-0.208988417744,NA,NA,NA,0.15406592620085
"Actinopterygii",0.61,"sine","FALSE","p",0.0827627487052938,0.0741148152633607,0.074521318413898,0.170890572800104,0.0753083883688257,0.158294478180673,0.181369291016392,0.163829866791349,0.26629826900101
"Actinopterygii",0.61,"sine","FALSE","beta",-19.0109096280658,0.797230117970876,21.6552892996363,1593.97771729079,-0.877339366482165,-66.475945049221,-1744.54781495066,73.4454590188446,0.26629826900101
"Actinopterygii",0.61,"ltr","FALSE","p",0.102123033464118,0.0754646602201602,0.0944127522464432,0.163496824818094,0.0827837758901357,0.118784400300723,0.169448012363337,0.12401196778588,0.190874701410587
"Actinopterygii",0.61,"ltr","FALSE","beta",-13.9255414444053,0.644793217201771,17.3928986948445,471.895596428694,-0.77041696327123,-22.2493658640546,-567.83162252195,26.9334150920802,0.190874701410587
"Actinopterygii",0.61,"dna","FALSE","p",0.154164546467466,0.114874192193177,0.0971774059861262,NA,0.134006349429913,NA,NA,NA,0.150030589178285
"Actinopterygii",0.61,"dna","FALSE","beta",-3.2354056913396,0.134637225540339,4.30220068723832,NA,-0.145472261057618,NA,NA,NA,0.150030589178285
"Actinopterygii",0.61,"rc","FALSE","p",6.37391018068453e-06,0.0477285298196769,NA,0.14931339021312,NA,NA,NA,NA,0.122008720775628
"Actinopterygii",0.61,"rc","FALSE","beta",0.545619890976582,0.00822686272112266,NA,-8.61858579233794,NA,NA,NA,NA,0.122008720775628
"Sauria",0.61,"total","FALSE","p",0.120275480596523,0.0467757324151752,0.0776822852768674,0.0446440691640362,0.057492905764635,NA,0.0509314386429928,NA,0.317097757791643
"Sauria",0.61,"total","FALSE","beta",-4.07329524257478,0.130268236742143,5.63349914915805,11.845790957469,-0.152109066745233,NA,-14.05123358719,NA,0.317097757791643
"Sauria",0.61,"line","FALSE","p",0.0280601415051882,0.0086567324210536,0.00914636083819899,0.00132340563130983,NA,0.0801347487354024,0.0021968777753696,NA,0.476080372444917
"Sauria",0.61,"line","FALSE","beta",-2.06882169866441,0.0197610045808871,3.00482900552149,43.5519803493491,NA,-0.164074115875028,-49.3759131591053,NA,0.476080372444917
"Sauria",0.61,"sine","FALSE","p",6.37994345576234e-05,0.0623325011371806,NA,0.156942907897019,NA,0.186025383358007,NA,NA,0.168491069467614
"Sauria",0.61,"sine","FALSE","beta",0.62376774038723,0.00697574331982787,NA,32.003969288626,NA,-1.37254215245366,NA,NA,0.168491069467614
"Sauria",0.61,"ltr","FALSE","p",0.000420445415380789,0.000904712541788672,0.00347391868762733,0.0127075405503887,NA,0.0239407975866815,0.00506310002172471,NA,0.444626148289176
"Sauria",0.61,"ltr","FALSE","beta",2.25540547994177,0.0177094845493518,-2.39868416392013,-82.3601629623195,NA,-0.425254923979327,114.366514241993,NA,0.444626148289176
"Sauria",0.61,"dna","FALSE","p",0.26767257039633,0.115236028419035,0.0910962653271023,0.159775561250873,NA,NA,NA,NA,0.194889754854209
"Sauria",0.61,"dna","FALSE","beta",0.303069399424931,0.00536853058803681,0.59449431184453,-2.628202932311,NA,NA,NA,NA,0.194889754854209
"Sauria",0.61,"rc","FALSE","p",0.884415174416489,0.358737906599493,0.501557946452718,0.249522097147353,0.459683680332144,0.204540110411041,0.200382266218724,0.196068245944731,0.302662207675286
"Sauria",0.61,"rc","FALSE","beta",0.120905018372274,0.0297737131287346,0.848766167879109,-2130.34008510661,-0.0386606578475506,90.3217948780141,3037.08338709038,-133.719513659305,0.302662207675286
"Total",0.62,"total","TRUE","p",0.129522471470679,0.0350723846811975,0.0976264720443049,0.0400894582100721,0.0688225467263186,0.00529592566724357,0.0637773882631308,0.0142059814257819,0.330251055622151
"Total",0.62,"total","TRUE","beta",-3.31743671403474,0.149737601622462,4.40458459129729,11.318829172093,-0.16309869608024,-0.513809832168392,-12.3173760372927,0.561839088411347,0.330251055622151
"Total",0.62,"line","TRUE","p",0.0108717530332988,0.000677074858929649,0.00276622985230943,0.000127453814845536,0.0067557016208817,3.17396699055815e-06,NA,NA,0.337274618679112
"Total",0.62,"line","TRUE","beta",-1.95281524302289,0.0868007641626989,2.65832114178508,3.90957444980471,-0.0829143086991719,-0.165596679378807,NA,NA,0.337274618679112
"Total",0.62,"sine","TRUE","p",0.00238960415038946,0.0307736693479852,0.318370045140564,0.0114124227520279,NA,0.0579911434627846,0.0181511094016737,NA,0.291736878945224
"Total",0.62,"sine","TRUE","beta",0.717151442134345,0.00726681107859232,-0.214408881973528,15.5678138815785,NA,-0.141807795358107,-15.9570091709417,NA,0.291736878945224
"Total",0.62,"ltr","TRUE","p",0.106160668705607,0.00731797796109199,0.499151807206795,0.139047150303503,NA,0.0971332674074956,0.040140393028785,NA,0.266988246061745
"Total",0.62,"ltr","TRUE","beta",0.707902959589856,0.012352747008268,-0.337895577083728,-19.6408643771037,NA,-0.239440761111299,31.3890599529675,NA,0.266988246061745
"Total",0.62,"dna","TRUE","p",0.000453274266607298,0.0344018442873846,0.353705342309078,4.86292368721583e-07,NA,NA,4.50548387249108e-07,NA,0.28138199505779
"Total",0.62,"dna","TRUE","beta",0.819520737849013,0.00534940597747111,-0.247244345569756,-36.0041630921412,NA,NA,40.2353393555548,NA,0.28138199505779
"Total",0.62,"rc","TRUE","p",0.61041017023068,0.61526997492317,0.377069782519626,0.00229555731044881,0.946994683049139,0.00454767326895778,0.00258459267786651,0.00492993481949136,0.209834892075326
"Total",0.62,"rc","TRUE","beta",0.192793205614945,0.00780361641555153,0.520786058627235,-1645.06475824385,-0.00165427739625414,57.2190020386582,1858.08355157925,-66.2743008719606,0.209834892075326
"Mammalia",0.62,"total","TRUE","p",0.413325987875682,0.0388659650086155,NA,0.027098154237459,NA,0.0147136937571795,NA,NA,0.200388593106114
"Mammalia",0.62,"total","TRUE","beta",-0.456910647175269,0.0457816724618919,NA,3.30262731886671,NA,-0.144748239560632,NA,NA,0.200388593106114
"Mammalia",0.62,"line","FALSE","p",0.857290361918508,0.0623294643359323,NA,0.037281262367091,NA,0.024672461651033,NA,NA,0.132609617985538
"Mammalia",0.62,"line","FALSE","beta",-0.0669387902663349,0.0268949621864134,NA,3.89041295483298,NA,-0.160251949303782,NA,NA,0.132609617985538
"Mammalia",0.62,"sine","FALSE","p",0.160652606702187,0.12204560881264,0.370530108038484,0.0206994288261694,0.134647487840288,NA,0.027501818448026,NA,0.420339880611283
"Mammalia",0.62,"sine","FALSE","beta",1.40206668765431,-0.0460446534722132,-1.13086596066431,21.5624857764885,0.0570888684872115,NA,-24.8208830859646,NA,0.420339880611283
"Mammalia",0.62,"ltr","TRUE","p",0.079121179165649,0.0145404827056694,0.0106153385181705,NA,0.00927243853069365,NA,NA,NA,0.211644078613903
"Mammalia",0.62,"ltr","TRUE","beta",-1.66558056758913,0.103690305348615,3.43573579231173,NA,-0.158185304013592,NA,NA,NA,0.211644078613903
"Mammalia",0.62,"dna","FALSE","p",0.233276345941744,0.0392667009404811,0.0638867299732811,0.00807970711162992,0.0220784847224662,0.0122893345706111,0.0815116112560432,NA,0.370829927799319
"Mammalia",0.62,"dna","FALSE","beta",-2.26753139933026,0.178958779835574,5.34983409699033,-111.956604043236,-0.300087017598221,1.36697633919773,99.4121647350601,NA,0.370829927799319
"Mammalia",0.62,"rc","FALSE","p",0.0505269804884842,0.0300854970917364,0.0255061933227706,0.000121700212688285,0.0233353365172904,0.00064469731362791,NA,NA,0.427044087974625
"Mammalia",0.62,"rc","FALSE","beta",-7.55226594235108,0.348510864869615,16.34476107135,-17289.6031050561,-0.688151762859174,611.975527864851,NA,NA,0.427044087974625
"Actinopterygii",0.62,"total","FALSE","p",0.0311712703876793,0.0114787430537921,0.0249349499424134,0.0581927555567397,0.0135517656654762,0.130116741688119,0.134473076088025,NA,0.335595769960561
"Actinopterygii",0.62,"total","FALSE","beta",-11.456694713645,0.559392041460674,14.8699131240621,-10.0871685618396,-0.685689980050075,0.0991949628112718,9.23415190937519,NA,0.335595769960561
"Actinopterygii",0.62,"line","FALSE","p",0.102283165961075,0.0728101786609176,0.0697850164212784,NA,0.0830360353506519,NA,NA,NA,0.15406592620085
"Actinopterygii",0.62,"line","FALSE","beta",-4.81371584602626,0.1937984244331,5.9889102905792,NA,-0.208988417744,NA,NA,NA,0.15406592620085
"Actinopterygii",0.62,"sine","FALSE","p",0.0827627487052938,0.0741148152633607,0.074521318413898,0.170890572800104,0.0753083883688257,0.158294478180673,0.181369291016392,0.163829866791349,0.26629826900101
"Actinopterygii",0.62,"sine","FALSE","beta",-19.0109096280658,0.797230117970876,21.6552892996363,1593.97771729079,-0.877339366482165,-66.475945049221,-1744.54781495066,73.4454590188446,0.26629826900101
"Actinopterygii",0.62,"ltr","FALSE","p",0.102123033464118,0.0754646602201602,0.0944127522464432,0.163496824818094,0.0827837758901357,0.118784400300723,0.169448012363337,0.12401196778588,0.190874701410587
"Actinopterygii",0.62,"ltr","FALSE","beta",-13.9255414444053,0.644793217201771,17.3928986948445,471.895596428694,-0.77041696327123,-22.2493658640546,-567.83162252195,26.9334150920802,0.190874701410587
"Actinopterygii",0.62,"dna","FALSE","p",0.154164546467466,0.114874192193177,0.0971774059861262,NA,0.134006349429913,NA,NA,NA,0.150030589178285
"Actinopterygii",0.62,"dna","FALSE","beta",-3.2354056913396,0.134637225540339,4.30220068723832,NA,-0.145472261057618,NA,NA,NA,0.150030589178285
"Actinopterygii",0.62,"rc","FALSE","p",6.37391018068453e-06,0.0477285298196769,NA,0.14931339021312,NA,NA,NA,NA,0.122008720775628
"Actinopterygii",0.62,"rc","FALSE","beta",0.545619890976582,0.00822686272112266,NA,-8.61858579233794,NA,NA,NA,NA,0.122008720775628
"Sauria",0.62,"total","FALSE","p",0.120275480596523,0.0467757324151752,0.0776822852768674,0.0446440691640362,0.057492905764635,NA,0.0509314386429928,NA,0.317097757791643
"Sauria",0.62,"total","FALSE","beta",-4.07329524257478,0.130268236742143,5.63349914915805,11.845790957469,-0.152109066745233,NA,-14.05123358719,NA,0.317097757791643
"Sauria",0.62,"line","FALSE","p",0.0280601415051882,0.0086567324210536,0.00914636083819899,0.00132340563130983,NA,0.0801347487354024,0.0021968777753696,NA,0.476080372444917
"Sauria",0.62,"line","FALSE","beta",-2.06882169866441,0.0197610045808871,3.00482900552149,43.5519803493491,NA,-0.164074115875028,-49.3759131591053,NA,0.476080372444917
"Sauria",0.62,"sine","FALSE","p",6.37994345576234e-05,0.0623325011371806,NA,0.156942907897019,NA,0.186025383358007,NA,NA,0.168491069467614
"Sauria",0.62,"sine","FALSE","beta",0.62376774038723,0.00697574331982787,NA,32.003969288626,NA,-1.37254215245366,NA,NA,0.168491069467614
"Sauria",0.62,"ltr","FALSE","p",0.000420445415380789,0.000904712541788672,0.00347391868762733,0.0127075405503887,NA,0.0239407975866815,0.00506310002172471,NA,0.444626148289176
"Sauria",0.62,"ltr","FALSE","beta",2.25540547994177,0.0177094845493518,-2.39868416392013,-82.3601629623195,NA,-0.425254923979327,114.366514241993,NA,0.444626148289176
"Sauria",0.62,"dna","FALSE","p",0.26767257039633,0.115236028419035,0.0910962653271023,0.159775561250873,NA,NA,NA,NA,0.194889754854209
"Sauria",0.62,"dna","FALSE","beta",0.303069399424931,0.00536853058803681,0.59449431184453,-2.628202932311,NA,NA,NA,NA,0.194889754854209
"Sauria",0.62,"rc","FALSE","p",0.884415174416489,0.358737906599493,0.501557946452718,0.249522097147353,0.459683680332144,0.204540110411041,0.200382266218724,0.196068245944731,0.302662207675286
"Sauria",0.62,"rc","FALSE","beta",0.120905018372274,0.0297737131287346,0.848766167879109,-2130.34008510661,-0.0386606578475506,90.3217948780141,3037.08338709038,-133.719513659305,0.302662207675286
"Total",0.63,"total","TRUE","p",0.129522471470679,0.0350723846811975,0.0976264720443049,0.0400894582100721,0.0688225467263186,0.00529592566724357,0.0637773882631308,0.0142059814257819,0.330251055622151
"Total",0.63,"total","TRUE","beta",-3.31743671403474,0.149737601622462,4.40458459129729,11.318829172093,-0.16309869608024,-0.513809832168392,-12.3173760372927,0.561839088411347,0.330251055622151
"Total",0.63,"line","TRUE","p",0.0108717530332988,0.000677074858929649,0.00276622985230943,0.000127453814845536,0.0067557016208817,3.17396699055815e-06,NA,NA,0.337274618679112
"Total",0.63,"line","TRUE","beta",-1.95281524302289,0.0868007641626989,2.65832114178508,3.90957444980471,-0.0829143086991719,-0.165596679378807,NA,NA,0.337274618679112
"Total",0.63,"sine","TRUE","p",0.00238960415038946,0.0307736693479852,0.318370045140564,0.0114124227520279,NA,0.0579911434627846,0.0181511094016737,NA,0.291736878945224
"Total",0.63,"sine","TRUE","beta",0.717151442134345,0.00726681107859232,-0.214408881973528,15.5678138815785,NA,-0.141807795358107,-15.9570091709417,NA,0.291736878945224
"Total",0.63,"ltr","TRUE","p",0.106160668705607,0.00731797796109199,0.499151807206795,0.139047150303503,NA,0.0971332674074956,0.040140393028785,NA,0.266988246061745
"Total",0.63,"ltr","TRUE","beta",0.707902959589856,0.012352747008268,-0.337895577083728,-19.6408643771037,NA,-0.239440761111299,31.3890599529675,NA,0.266988246061745
"Total",0.63,"dna","TRUE","p",0.000453274266607298,0.0344018442873846,0.353705342309078,4.86292368721583e-07,NA,NA,4.50548387249108e-07,NA,0.28138199505779
"Total",0.63,"dna","TRUE","beta",0.819520737849013,0.00534940597747111,-0.247244345569756,-36.0041630921412,NA,NA,40.2353393555548,NA,0.28138199505779
"Total",0.63,"rc","TRUE","p",0.61041017023068,0.61526997492317,0.377069782519626,0.00229555731044881,0.946994683049139,0.00454767326895778,0.00258459267786651,0.00492993481949136,0.209834892075326
"Total",0.63,"rc","TRUE","beta",0.192793205614945,0.00780361641555153,0.520786058627235,-1645.06475824385,-0.00165427739625414,57.2190020386582,1858.08355157925,-66.2743008719606,0.209834892075326
"Mammalia",0.63,"total","TRUE","p",0.413325987875682,0.0388659650086155,NA,0.027098154237459,NA,0.0147136937571795,NA,NA,0.200388593106114
"Mammalia",0.63,"total","TRUE","beta",-0.456910647175269,0.0457816724618919,NA,3.30262731886671,NA,-0.144748239560632,NA,NA,0.200388593106114
"Mammalia",0.63,"line","FALSE","p",0.857290361918508,0.0623294643359323,NA,0.037281262367091,NA,0.024672461651033,NA,NA,0.132609617985538
"Mammalia",0.63,"line","FALSE","beta",-0.0669387902663349,0.0268949621864134,NA,3.89041295483298,NA,-0.160251949303782,NA,NA,0.132609617985538
"Mammalia",0.63,"sine","FALSE","p",0.160652606702187,0.12204560881264,0.370530108038484,0.0206994288261694,0.134647487840288,NA,0.027501818448026,NA,0.420339880611283
"Mammalia",0.63,"sine","FALSE","beta",1.40206668765431,-0.0460446534722132,-1.13086596066431,21.5624857764885,0.0570888684872115,NA,-24.8208830859646,NA,0.420339880611283
"Mammalia",0.63,"ltr","TRUE","p",0.079121179165649,0.0145404827056694,0.0106153385181705,NA,0.00927243853069365,NA,NA,NA,0.211644078613903
"Mammalia",0.63,"ltr","TRUE","beta",-1.66558056758913,0.103690305348615,3.43573579231173,NA,-0.158185304013592,NA,NA,NA,0.211644078613903
"Mammalia",0.63,"dna","FALSE","p",0.233276345941744,0.0392667009404811,0.0638867299732811,0.00807970711162992,0.0220784847224662,0.0122893345706111,0.0815116112560432,NA,0.370829927799319
"Mammalia",0.63,"dna","FALSE","beta",-2.26753139933026,0.178958779835574,5.34983409699033,-111.956604043236,-0.300087017598221,1.36697633919773,99.4121647350601,NA,0.370829927799319
"Mammalia",0.63,"rc","FALSE","p",0.0505269804884842,0.0300854970917364,0.0255061933227706,0.000121700212688285,0.0233353365172904,0.00064469731362791,NA,NA,0.427044087974625
"Mammalia",0.63,"rc","FALSE","beta",-7.55226594235108,0.348510864869615,16.34476107135,-17289.6031050561,-0.688151762859174,611.975527864851,NA,NA,0.427044087974625
"Actinopterygii",0.63,"total","FALSE","p",0.0311712703876793,0.0114787430537921,0.0249349499424134,0.0581927555567397,0.0135517656654762,0.130116741688119,0.134473076088025,NA,0.335595769960561
"Actinopterygii",0.63,"total","FALSE","beta",-11.456694713645,0.559392041460674,14.8699131240621,-10.0871685618396,-0.685689980050075,0.0991949628112718,9.23415190937519,NA,0.335595769960561
"Actinopterygii",0.63,"line","FALSE","p",0.102283165961075,0.0728101786609176,0.0697850164212784,NA,0.0830360353506519,NA,NA,NA,0.15406592620085
"Actinopterygii",0.63,"line","FALSE","beta",-4.81371584602626,0.1937984244331,5.9889102905792,NA,-0.208988417744,NA,NA,NA,0.15406592620085
"Actinopterygii",0.63,"sine","FALSE","p",0.0827627487052938,0.0741148152633607,0.074521318413898,0.170890572800104,0.0753083883688257,0.158294478180673,0.181369291016392,0.163829866791349,0.26629826900101
"Actinopterygii",0.63,"sine","FALSE","beta",-19.0109096280658,0.797230117970876,21.6552892996363,1593.97771729079,-0.877339366482165,-66.475945049221,-1744.54781495066,73.4454590188446,0.26629826900101
"Actinopterygii",0.63,"ltr","FALSE","p",0.102123033464118,0.0754646602201602,0.0944127522464432,0.163496824818094,0.0827837758901357,0.118784400300723,0.169448012363337,0.12401196778588,0.190874701410587
"Actinopterygii",0.63,"ltr","FALSE","beta",-13.9255414444053,0.644793217201771,17.3928986948445,471.895596428694,-0.77041696327123,-22.2493658640546,-567.83162252195,26.9334150920802,0.190874701410587
"Actinopterygii",0.63,"dna","FALSE","p",0.154164546467466,0.114874192193177,0.0971774059861262,NA,0.134006349429913,NA,NA,NA,0.150030589178285
